year,OdName,CODE,number,AreaName,RegName,DevName
1981,Suriname,SUR,0,Latin America and the Caribbean,South America,Developing regions
1981,Swaziland,SWZ,20,Africa,Southern Africa,Developing regions
1981,Sweden,SWE,580,Europe,Northern Europe,Developed regions
1981,Switzerland,CHE,1210,Europe,Western Europe,Developed regions
1981,Syrian Arab Republic,SYR,150,Asia,Western Asia,Developing regions
1981,Tajikistan,TJK,0,Asia,Central Asia,Developing regions
1981,Thailand,THA,5300,Asia,South-Eastern Asia,Developing regions
1981,The former Yugoslav Republic of Macedonia,MKD,0,Europe,Southern Europe,Developed regions
1981,Timor-Leste,TLS,0,Asia,South-Eastern Asia,Developing regions
1981,Togo,TGO,0,Africa,Western Africa,Developing regions
1981,Tokelau,TKL,0,Oceania,Polynesia,Developing regions
1981,Tonga,TON,290,Oceania,Polynesia,Developing regions
1981,Trinidad and Tobago,TTO,30,Latin America and the Caribbean,Caribbean,Developing regions
1981,Tunisia,TUN,0,Africa,Northern Africa,Developing regions
1981,Turkey,TUR,1390,Asia,Western Asia,Developing regions
1981,Turkmenistan,TKM,0,Asia,Central Asia,Developing regions
1981,Turks and Caicos Islands,TCA ,0,Latin America and the Caribbean,Caribbean,Developing regions
1981,Tuvalu,TUV,30,Oceania,Polynesia,Developing regions
1981,Uganda,UGA,30,Africa,Eastern Africa,Developing regions
1981,Ukraine,UKR,0,Europe,Eastern Europe,Developed regions
1981,United Arab Emirates,ARE,70,Asia,Western Asia,Developing regions
1981,United Kingdom of Great Britain and Northern Ireland,GBR,57050,Europe,Northern Europe,Developed regions
1981,United Republic of Tanzania,TZA,120,Africa,Eastern Africa,Developing regions
1981,United States of America,USA,12080,Northern America,Northern America,Developed regions
1981,United States Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1981,Uruguay,URY,280,Latin America and the Caribbean,South America,Developing regions
1981,Uzbekistan,UZB,0,Asia,Central Asia,Developing regions
1981,Vanuatu,VUT,140,Oceania,Melanesia,Developing regions
1981,Venezuela (Bolivarian Republic of),VEN,70,Latin America and the Caribbean,South America,Developing regions
1981,Viet Nam,VNM,70,Asia,South-Eastern Asia,Developing regions
1981,Wallis and Futuna Islands,WLF,0,Oceania,Polynesia,Developing regions
1981,Western Sahara,ESH ,0,Africa,Northern Africa,Developing regions
1981,Yemen,YEM,0,Asia,Western Asia,Developing regions
1981,Zambia,ZMB,110,Africa,Eastern Africa,Developing regions
1981,Zimbabwe,ZWE,1120,Africa,Eastern Africa,Developing regions
1982,Afghanistan,AFG,30,Asia,Southern Asia,Developing regions
1982,Albania,ALB,0,Europe,Southern Europe,Developed regions
1982,Algeria,DZA,30,Africa,Northern Africa,Developing regions
1982,American Samoa,ASM,0,Oceania,Polynesia,Developing regions
1982,Andorra,AND,10,Europe,Southern Europe,Developed regions
1982,Angola,AGO,0,Africa,Middle Africa,Developing regions
1982,Anguilla,AIA,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Antigua and Barbuda,ATG,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Argentina,ARG,850,Latin America and the Caribbean,South America,Developing regions
1982,Armenia,ARM,0,Asia,Western Asia,Developing regions
1982,Aruba,ABW,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Australia,AUS,170,Oceania,Australia and New Zealand,Developed regions
1982,Austria,AUT,5120,Europe,Western Europe,Developed regions
1982,Azerbaijan,AZE,0,Asia,Western Asia,Developing regions
1982,Bahamas,BHM,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Bahrain,BHR,80,Asia,Western Asia,Developing regions
1982,Bangladesh,BGD,220,Asia,Southern Asia,Developing regions
1982,Barbados,BRB,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Belarus,BLR,0,Europe,Eastern Europe,Developed regions
1982,Belgium,BEL,400,Europe,Western Europe,Developed regions
1982,Belize,BLZ,0,Latin America and the Caribbean,Central America,Developing regions
1982,Benin,BEN,0,Africa,Western Africa,Developing regions
1982,Bermuda,BMU,30,Northern America,Northern America,Developed regions
1982,Bhutan,BTN,10,Asia,Southern Asia,Developing regions
1982,Bolivia (Plurinational State of),BOL,20,Latin America and the Caribbean,South America,Developing regions
1982,Bosnia and Herzegovina,BIH,0,Europe,Southern Europe,Developed regions
1982,Botswana,BWA,40,Africa,Southern Africa,Developing regions
1982,Brazil,BRA,290,Latin America and the Caribbean,South America,Developing regions
1982,British Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Brunei Darussalam,BRN,140,Asia,South-Eastern Asia,Developing regions
1982,Bulgaria,BGR,30,Europe,Eastern Europe,Developed regions
1982,Burkina Faso,BFA,0,Africa,Western Africa,Developing regions
1982,Burundi,BDI,0,Africa,Eastern Africa,Developing regions
1982,Cabo Verde,CPV,0,Africa,Western Africa,Developing regions
1982,Cambodia,KHM,10,Asia,South-Eastern Asia,Developing regions
1982,Cameroon,CMR,0,Africa,Middle Africa,Developing regions
1982,Canada,CAN,3830,Northern America,Northern America,Developed regions
1982,Cayman Islands,CYM,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Central African Republic,CAF,0,Africa,Middle Africa,Developing regions
1982,Chad,TCD,0,Africa,Middle Africa,Developing regions
1982,Chile,CHL,490,Latin America and the Caribbean,South America,Developing regions
1982,China,CHN,560,Asia,Eastern Asia,Developing regions
1982,"China, Hong Kong Special Administrative Region",HKG,4980,Asia,Eastern Asia,Developing regions
1982,"China, Macao Special Administrative Region",MAC,60,Asia,Eastern Asia,Developing regions
1982,"China, Taiwan Province of China",TWN,310,Asia,Eastern Asia,Developing regions
1982,Colombia,COL,110,Latin America and the Caribbean,South America,Developing regions
1982,Comoros,COM,0,Africa,Eastern Africa,Developing regions
1982,Congo,COG,0,Africa,Middle Africa,Developing regions
1982,Cook Islands,COK,40,Oceania,Polynesia,Developing regions
1982,Costa Rica,CRI,20,Latin America and the Caribbean,Central America,Developing regions
1982,Côte d'Ivoire,CIV,10,Africa,Western Africa,Developing regions
1982,Croatia,HRV,0,Europe,Southern Europe,Developed regions
1982,Cuba,CUB,10,Latin America and the Caribbean,Caribbean,Developing regions
1982,Cyprus,CYP,420,Asia,Western Asia,Developing regions
1982,Czech Republic,CZE,0,Europe,Eastern Europe,Developed regions
1982,Democratic People's Republic of Korea,PRK,0,Asia,Eastern Asia,Developing regions
1982,Democratic Republic of the Congo,COD,10,Africa,Middle Africa,Developing regions
1982,Denmark,DNK,950,Europe,Northern Europe,Developed regions
1982,Djibouti,DJI,0,Africa,Eastern Africa,Developing regions
1982,Dominica,DMA,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Dominican Republic,DOM,10,Latin America and the Caribbean,Caribbean,Developing regions
1982,Ecuador,ECU,50,Latin America and the Caribbean,South America,Developing regions
1982,Egypt,EGY,390,Africa,Northern Africa,Developing regions
1982,El Salvador,SLV,10,Latin America and the Caribbean,Central America,Developing regions
1982,Equatorial Guinea,GNQ,0,Africa,Middle Africa,Developing regions
1982,Eritrea,ERI,0,Africa,Eastern Africa,Developing regions
1982,Estonia,EST,0,Europe,Northern Europe,Developed regions
1982,Ethiopia,ETH,10,Africa,Eastern Africa,Developing regions
1982,Faeroe Islands,FRO,0,Europe,Northern Europe,Developed regions
1982,Falkland Islands (Malvinas),FLK,0,Latin America and the Caribbean,South America,Developing regions
1982,Fiji,FJI,1640,Oceania,Melanesia,Developing regions
1982,Finland,FIN,190,Europe,Northern Europe,Developed regions
1982,France,FRA,1700,Europe,Western Europe,Developed regions
1982,French Guiana,GUF,0,Latin America and the Caribbean,South America,Developing regions
1982,French Polynesia,PYF,50,Oceania,Polynesia,Developing regions
1982,Gabon,GAB,0,Africa,Middle Africa,Developing regions
1982,Gambia,GMB,0,Africa,Western Africa,Developing regions
1982,Georgia,GEO,0,Asia,Western Asia,Developing regions
1982,Germany,DEU,7140,Europe,Western Europe,Developed regions
1982,Ghana,GHA,110,Africa,Western Africa,Developing regions
1982,Gibraltar,GIB,0,Europe,Southern Europe,Developed regions
1982,Greece,GRC,3560,Europe,Southern Europe,Developed regions
1982,Greenland,GRL,0,Northern America,Northern America,Developed regions
1982,Grenada,GRD,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Guadeloupe,GLP,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Guam,GUM,0,Oceania,Micronesia,Developing regions
1982,Guatemala,GTM,20,Latin America and the Caribbean,Central America,Developing regions
1982,Guinea,GIN,0,Africa,Western Africa,Developing regions
1982,Guinea-Bissau,GNB,0,Africa,Western Africa,Developing regions
1982,Guyana,GUY,20,Latin America and the Caribbean,South America,Developing regions
1982,Haiti,HTI,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Holy See,VAT,0,Europe,Southern Europe,Developed regions
1982,Honduras,HND,30,Latin America and the Caribbean,Central America,Developing regions
1982,Hungary,HUN,90,Europe,Eastern Europe,Developed regions
1982,Iceland,ISL,50,Europe,Northern Europe,Developed regions
1982,India,IND,1870,Asia,Southern Asia,Developing regions
1982,Indonesia,IDN,3780,Asia,South-Eastern Asia,Developing regions
1982,United Kingdom,IRN,180,Asia,Southern Asia,Developing regions
1982,Iraq,IRQ,130,Asia,Western Asia,Developing regions
1982,Ireland,IRL,1500,Europe,Northern Europe,Developed regions
1982,Israel,ISR,820,Asia,Western Asia,Developing regions
1982,Italy,ITA,2620,Europe,Southern Europe,Developed regions
1982,Jamaica,JAM,20,Latin America and the Caribbean,Caribbean,Developing regions
1982,Japan,JPN,2930,Asia,Eastern Asia,Developed regions
1982,Jordan,JOR,60,Asia,Western Asia,Developing regions
1982,Kazakhstan,KAZ,0,Asia,Central Asia,Developing regions
1982,Kenya,KEN,200,Africa,Eastern Africa,Developing regions
1982,Kiribati,KIR,0,Oceania,Micronesia,Developing regions
1982,Kuwait,KWT,90,Asia,Western Asia,Developing regions
1982,Kyrgyzstan,KGZ,0,Asia,Central Asia,Developing regions
1982,Lao People's Democratic Republic,LAO,20,Asia,South-Eastern Asia,Developing regions
1982,Latvia,LVA,0,Europe,Northern Europe,Developed regions
1982,Lebanon,LBN,1440,Asia,Western Asia,Developing regions
1982,Lesotho,LSO,20,Africa,Southern Africa,Developing regions
1982,Liberia,LBR,10,Africa,Western Africa,Developing regions
1982,Libya,LBY,70,Africa,Northern Africa,Developing regions
1982,Liechtenstein,LIE,0,Europe,Western Europe,Developed regions
1982,Lithuania,LTU,0,Europe,Northern Europe,Developed regions
1982,Luxembourg,LUX,40,Europe,Western Europe,Developed regions
1982,Madagascar,MDG,10,Africa,Eastern Africa,Developing regions
1982,Malawi,MWI,40,Africa,Eastern Africa,Developing regions
1982,Malaysia,MYS,12820,Asia,South-Eastern Asia,Developing regions
1982,Maldives,MDV,10,Asia,Southern Asia,Developing regions
1982,Mali,MLI,0,Africa,Western Africa,Developing regions
1982,Malta,MLT,880,Europe,Southern Europe,Developed regions
1982,Marshall Islands,MHL,0,Oceania,Micronesia,Developing regions
1982,Martinique,MTQ,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Mauritania,MRT,0,Africa,Western Africa,Developing regions
1982,Mauritius,MUS,210,Africa,Eastern Africa,Developing regions
1982,Mayotte,MYT ,0,Africa,Eastern Africa,Developing regions
1982,Mexico,MEX,110,Latin America and the Caribbean,Central America,Developing regions
1982,Micronesia (Federated States of),FSM,0,Oceania,Micronesia,Developing regions
1982,Monaco,MCO,10,Europe,Western Europe,Developed regions
1982,Mongolia,MNG,0,Asia,Eastern Asia,Developing regions
1982,Montserrat,MSR,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Morocco,MAR,20,Africa,Northern Africa,Developing regions
1982,Mozambique,MOZ,0,Africa,Eastern Africa,Developing regions
1982,Myanmar,MMR,120,Asia,South-Eastern Asia,Developing regions
1982,Namibia,NAM,0,Africa,Southern Africa,Developing regions
1982,Nauru,NRU,110,Oceania,Micronesia,Developing regions
1982,Nepal,NPL,40,Asia,Southern Asia,Developing regions
1982,Netherlands,NLD,3460,Europe,Western Europe,Developed regions
1982,New Caledonia,NCL,210,Oceania,Melanesia,Developing regions
1982,New Zealand,NZL,23920,Oceania,Australia and New Zealand,Developed regions
1982,Nicaragua,NIC,0,Latin America and the Caribbean,Central America,Developing regions
1982,Niger,NER,40,Africa,Western Africa,Developing regions
1982,Nigeria,NGA,140,Africa,Western Africa,Developing regions
1982,Niue,NIU,0,Oceania,Polynesia,Developing regions
1982,Northern Mariana Islands,MNP,0,Oceania,Micronesia,Developing regions
1982,Norway,NOR,210,Europe,Northern Europe,Developed regions
1982,Oman,OMN,30,Asia,Western Asia,Developing regions
1982,Pakistan,PAK,280,Asia,Southern Asia,Developing regions
1982,Palau,PLW,0,Oceania,Micronesia,Developing regions
1982,Panama,PAN,10,Latin America and the Caribbean,Central America,Developing regions
1982,Papua New Guinea,PNG,5820,Oceania,Melanesia,Developing regions
1982,Paraguay,PRY,10,Latin America and the Caribbean,South America,Developing regions
1982,Peru,PER,130,Latin America and the Caribbean,South America,Developing regions
1982,Philippines,PHL,4430,Asia,South-Eastern Asia,Developing regions
1982,Poland,POL,1070,Europe,Eastern Europe,Developed regions
1982,Portugal,PRT,1630,Europe,Southern Europe,Developed regions
1982,Puerto Rico,PRI,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Qatar,QAT,20,Asia,Western Asia,Developing regions
1982,Republic of Korea,KOR,1030,Asia,Eastern Asia,Developing regions
1982,Republic of Moldova,MDA,0,Europe,Eastern Europe,Developed regions
1982,Réunion,REU,0,Africa,Eastern Africa,Developing regions
1982,Romania,ROU,230,Europe,Eastern Europe,Developed regions
1982,Russian Federation,RUS,0,Europe,Eastern Europe,Developed regions
1982,Rwanda,RWA,0,Africa,Eastern Africa,Developing regions
1982,Saint Helena,SHN,0,Africa,Western Africa,Developing regions
1982,Saint Kitts and Nevis,KNA,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Saint Lucia,LCA,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Saint Vincent and the Grenadines,VCT,0,Latin America and the Caribbean,Caribbean,Developing regions
1982,Samoa,WSM,160,Oceania,Polynesia,Developing regions
1982,Saudi Arabia,SAU,210,Asia,Western Asia,Developing regions
1982,Senegal,SEN,10,Africa,Western Africa,Developing regions
1982,Seychelles,SYC,80,Africa,Eastern Africa,Developing regions
1982,Sierra Leone,SLE,10,Africa,Western Africa,Developing regions
1982,Singapore,SGP,2950,Asia,South-Eastern Asia,Developing regions
1982,Slovakia,SVK,0,Europe,Eastern Europe,Developed regions
1982,Slovenia,SVN,0,Europe,Southern Europe,Developed regions
1982,Solomon Islands,SLB,250,Oceania,Melanesia,Developing regions
1982,Somalia,SOM,10,Africa,Eastern Africa,Developing regions
1982,South Africa,ZAF,4160,Africa,Southern Africa,Developing regions
1982,Spain,ESP,1460,Europe,Southern Europe,Developed regions
1982,Sri Lanka,LKA,580,Asia,Southern Asia,Developing regions
1982,State of Palestine,WBG,0,Asia,Western Asia,Developing regions
1982,Sudan,SDN,60,Africa,Northern Africa,Developing regions
1982,Suriname,SUR,0,Latin America and the Caribbean,South America,Developing regions
1982,Swaziland,SWZ,20,Africa,Southern Africa,Developing regions
1982,Sweden,SWE,610,Europe,Northern Europe,Developed regions
1982,Switzerland,CHE,1410,Europe,Western Europe,Developed regions
1982,Syrian Arab Republic,SYR,150,Asia,Western Asia,Developing regions
1982,Tajikistan,TJK,0,Asia,Central Asia,Developing regions
1982,Thailand,THA,4230,Asia,South-Eastern Asia,Developing regions
1982,The former Yugoslav Republic of Macedonia,MKD,0,Europe,Southern Europe,Developed regions
1982,Timor-Leste,TLS,0,Asia,South-Eastern Asia,Developing regions
1982,Togo,TGO,0,Africa,Western Africa,Developing regions
1982,Tokelau,TKL,0,Oceania,Polynesia,Developing regions
1982,Tonga,TON,300,Oceania,Polynesia,Developing regions
1982,Trinidad and Tobago,TTO,30,Latin America and the Caribbean,Caribbean,Developing regions
1982,Tunisia,TUN,0,Africa,Northern Africa,Developing regions
1982,Turkey,TUR,870,Asia,Western Asia,Developing regions
1982,Turkmenistan,TKM,0,Asia,Central Asia,Developing regions
